"employee_id","fullname","iq","gtq","education_level","mbti","final_match_rate","pillar_sea","pillar_qdd","pillar_vcu","pillar_lie","s_strategic","s_learner","s_achiever","s_relator","s_analytical","years_of_service"
"EMP101556","Satya Pramudita Rahmawati","100","33","SMA","ESFP","45.2329749103942800000000","1","1","1","1","0","0","0","0","0","5.333333333333333"
"EMP101557","Rendra Zulfikar Wijaya","93","33","SMA","ENFJ","40.287014061207600000","3","5","4","4","0","0","1","0","0","0.5833333333333333"
"EMP101558","Novi Halim Ramadhan","113","29","SMA","ENTP","51.0645161290322600000000","4","3","3","5","0","0","0","0","0","7.25"
"EMP101559","Hana Lestari Wijaya","86","33","SMA","INTP","50.7777777777777700000000","3","3","2","3","0","0","0","0","0","4.583333333333333"
"EMP101560","Gita Maulida","86","22","S1","UNKNOWN","50.4666666666666700000000","3","2","3","2","0","0","0","0","0","7"
"EMP101561","Mahendra Qolbi Pamungkas","138","34","S1","ENTJ","51.599999999999990000","2","99","3","2","1","0","0","0","0","6.833333333333333"
"EMP101562","Cahyo Lukman","137","27","S1","INFJ","43.9129032258064600000000","3","2","1","2","0","0","0","0","0","6.666666666666666"
"EMP101563","Nugroho Yudhistira Nugroho","111","27","SMA","ISTP","48.832258064516130000","4","4","4","3","1","0","0","0","0","7.5"
"EMP101564","Prasetyo Pramudita Purnama","108","29","D3","INTJ","49.1153846153846100000000","4","3","4","3","0","0","0","0","0","3.083333333333333"
"EMP101565","Oka Subekti","111","27","D3","UNKNOWN","46.232258064516120000","3","5","4","3","0","0","1","0","0","6.833333333333333"
"EMP101566","Iman Purnama","139","21","D3","ESFP","48.869892473118290000","4","4","4","4","1","0","0","0","0","3.25"
"EMP101567","Putri Santoso","136","25","S1","ESFP","54.355555555555540000","3","2","2","3","1","1","1","0","0","5.166666666666666"
"EMP101568","Anisa Setiawan","108","35","D3","INTP","46.6404466501240800000000","5","3","3","5","0","0","0","0","0","2.916666666666667"
"EMP101569","Cahyo Pramudita Nugroho","117","27","S2","ISTP","40.054342431761780000","3","3","3","3","1","0","0","0","0","1.3333333333333333"
"EMP101570","Putri Zulfikar Lukman","98","30","S2","INFJ","52.444444444444430000","3","3","4","3","0","0","0","0","1","4.333333333333333"
"EMP101571","Nurlita Pratomo","112","36","S2","UNKNOWN","52.922580645161280000","4","3","3","3","0","0","1","0","0","4.666666666666666"
"EMP101572","Kartika Mahardika Sinaga","94","27","S2","ESTJ","47.371105596912050000","3","3","2","3","0","0","1","0","0","4.083333333333333"
"EMP101573","Citra Aji Sinaga","138","17","S1","ESTP","53.977777777777780000","4","3","3","3","1","0","0","1","0","5.75"
"EMP101574","Nurlita Zulfikar Zulfikar","138","37","S1","UNKNOWN","54.5000000000000000000000","5","5","4","3","0","0","0","0","0","7.5"
"EMP101575","Tania Halim Halim","108","28","S1","ISTJ","37.3732009925558400000000","5","4","5","3","0","0","0","0","0","2.666666666666667"
"EMP101576","Putri Rachman Ginting","139","28","S2","INFP","52.362282878411900000","3","4","5","4","0","0","1","0","0","3.8333333333333326"
"EMP101577","Rifqi Ganesha Kusuma","111","27","D3","ISTJ","49.961290322580630000","4","3","5","4","0","1","0","0","0","5.083333333333333"
"EMP101578","Adit Rahmawati","139","35","D3","ENTP","51.966253101736970000","5","5","5","5","1","0","0","0","0","4"
"EMP101579","Evi Lukman","111","27","SMA","INFP","52.8846153846153900000000","4","3","5","4","0","0","0","0","0","3.416666666666667"
"EMP101580","Wulan Iqbal Firmansyah","108","28","S2","ESTJ","42.146153846153840000","2","2","2","3","0","0","1","0","0","1.6666666666666667"
"EMP101581","Fitri Handayani","84","29","SMA","ESFJ","47.2505376344085900000000","4","3","3","4","0","0","0","0","0","5.75"
"EMP101582","Kartika Nabila Wibowo","116","23","D3","ISTP","49.4111111111111100000000","5","5","5","5","0","0","0","0","0","5.416666666666666"
"EMP101583","Rani Salsabila","125","39","SMA","ISTP","49.946153846153850000","4","3","5","4","0","1","0","0","0","1.6666666666666667"
"EMP101584","Dimas Saputra","81","29","D3","ISTJ","42.709181141439220000","2","2","2","2","0","0","0","0","1","3.5"
"EMP101585","Yoga Hasibuan","98","22","S1","ESTJ","47.3333333333333200000000","2","1","1","1","0","0","0","0","0","4.583333333333333"
"EMP101586","Kurnia Yulianto","128","20","S2","ISTP","40.8662806727322900000000","4","3","4","4","0","0","0","0","0","2"
"EMP101587","Rizki Dharma Lukman","138","25","S1","INTJ","54.155555555555570000","3","5","3","4","0","0","0","1","0","7.333333333333333"
"EMP101588","Joko Jatmiko Handayani","128","26","S1","ENTJ","49.4616487455197100000000","3","3","3","3","0","0","0","0","0","9"
"EMP101589","Joko Adi Utami","121","29","S2","ISTJ","54.400000000000000000","4","4","3","4","1","0","0","0","0","8.25"
"EMP101590","Citra Nugroho","105","38","SMA","ENFJ","48.2526881720430000000000","1","1","1","1","0","0","0","0","0","4.333333333333333"
"EMP101591","Andi Situmorang","117","32","S2","ENFP","51.0000000000000000000000","3","2","3","3","0","0","0","0","0","5.916666666666666"
"EMP101592","Luthfi Syahputra","108","27","SMA","INTP","48.038461538461520000","4","2","3","4","0","0","1","0","0","2.833333333333333"
"EMP101593","Citra Subekti","108","26","D3","ESFP","44.0316239316239400000000","1","1","2","1","0","0","0","0","0","3.75"
"EMP101594","Nugroho Rachman Pratomo","108","27","D3","ENFP","54.4000000000000100000000","4","3","4","3","0","0","0","0","0","5.083333333333333"
"EMP101595","Yoga Erlangga Pratomo","89","27","SMA","ESFP","46.729059829059840000","3","3","2","2","0","0","1","0","0","3.416666666666667"
"EMP101596","Dimas Dharma Subekti","112","24","D3","ISFP","57.148717948717960000","4","3","5","3","1","0","0","0","0","4.166666666666666"
"EMP101597","Wahyu Hartanto","137","38","SMA","ISFJ","48.3999999999999800000000","4","2","3","3","0","0","0","0","0","4.333333333333333"
"EMP101598","Citra Halim","111","27","S2","INTP","45.242183622828790000","2","2","3","3","0","0","1","1","0","1.5"
"EMP101599","Fitri Aji Permadi","120","24","D3","ESFJ","43.9913978494623600000000","5","5","5","4","0","0","0","0","0","5.333333333333333"
"EMP101600","Ari Qolbi Simanjuntak","106","20","SMA","ISFJ","50.1333333333333500000000","3","4","5","3","0","0","0","0","0","4.5"
"EMP101601","Ayunda Pratama","86","33","D3","ENFJ","43.5787703336090500000000","2","3","2","3","0","0","0","0","0","2.75"
"EMP101602","Zaki Erlangga Hartanto","83","38","SMA","ENFP","50.996470912599930000","2","3","4","4","1","1","0","0","0","3.583333333333333"
"EMP101603","Andi Jatmiko Hidayat","88","22","S2","ENFP","56.777777777777780000","3","3","3","3","0","0","1","1","0","5.083333333333333"
"EMP101604","Anisa Anugrah Santoso","117","37","D3","INFP","47.9692307692307600000000","2","2","2","2","0","0","0","0","0","3.583333333333333"
"EMP101605","Ahmad Nabila Wijaya","117","28","S1","ESFJ","52.432258064516120000","1","1","1","1","1","0","0","0","1","4.75"
"EMP101606","Nugroho Siregar","127","22","D3","ENFJ","45.802040253653140000","3","3","3","3","0","0","0","0","1","1.5"
"EMP101607","Rama Indrawan","122","25","S1","ESTJ","46.7555555555555600000000","3","3","3","3","0","0","0","0","0","6.166666666666666"
"EMP101608","Budi Iqbal Pamungkas","117","37","SMA","ISFJ","49.0645161290322600000000","3","4","3","3","0","0","0","0","0","6.25"
"EMP101609","Zahra Erlangga Siregar","85","19","S2","ISFJ","58.044444444444450000","5","5","4","4","1","0","0","1","1","5.666666666666666"
"EMP101610","Kartika Hasibuan","94","28","S1","ISTJ","45.868376068376060000","3","3","2","3","0","0","1","1","0","1.6666666666666667"
"EMP101611","Arif Setiawan","122","25","S1","ENTJ","57.855555555555560000","3","2","3","4","0","0","0","1","1","8"
"EMP101612","Tania Situmorang","126","27","SMA","ENTJ","47.515384615384610000","3","3","3","3","0","1","0","0","0","3.083333333333333"
"EMP101613","Mahendra Saputra","116","26","S1","INFP","51.145519713261640000","3","3","3","3","0","1","0","0","0","5.666666666666666"
"EMP101614","Rendra Rohman","108","28","S2","ISTP","51.193548387096780000","3","2","3","4","0","0","1","0","0","4.75"
"EMP101615","Gita Pamungkas","111","39","SMA","INTP","46.823076923076920000","3","3","3","3","0","1","0","0","0","1.9166666666666667"
"EMP101616","Zaki Lestari","101","25","S2","UNKNOWN","58.466666666666660000","2","2","2","3","0","0","1","1","0","8.083333333333332"
"EMP101617","Satya Dharma Sinaga","111","27","D3","ISTJ","45.8692307692307500000000","4","4","2","2","0","0","0","0","0","3.583333333333333"
"EMP101618","Julia Wijaya Santoso","131","27","S1","INTP","50.999999999999990000","3","5","5","4","1","0","0","0","0","7.333333333333333"
"EMP101619","Fitri Jatmiko Siregar","84","34","SMA","ENTP","43.0358974358974480000000","5","4","3","4","0","0","0","0","0","0.3333333333333333"
"EMP101620","Galih Salsabila","106","30","D3","ESTJ","51.6888888888888800000000","1","1","3","1","0","0","0","0","0","5.083333333333333"
"EMP101621","Citra Lukman","92","24","S2","ENFP","51.898290598290590000","3","4","4","3","1","0","0","0","0","3.75"
"EMP101622","Joko Lestari Nugroho","83","29","SMA","ISTJ","53.411111111111100000","3","3","3","3","0","0","1","0","0","5"
"EMP101623","Mahendra Baskara Handayani","99","26","S1","ISTP","50.028646264130140000","4","5","5","3","0","0","1","0","0","2"
"EMP101624","Yoga Fauziah","124","31","S1","ENFP","57.843672456575670000","4","4","4","3","0","0","1","1","0","4"
"EMP101625","Rama Siregar","139","35","SMA","INFP","44.3846153846153700000000","2","3","4","3","0","0","0","0","0","2.333333333333333"
"EMP101626","Ahmad Purnama","118","27","D3","INFJ","45.2000000000000100000000","3","3","2","3","0","0","0","0","0","4.583333333333333"
"EMP101627","Zahra Ramadhan","108","27","D3","UNKNOWN","54.399999999999980000","3","4","4","4","0","0","0","1","0","7"
"EMP101628","Arif Lestari Hartanto","82","28","S1","ENFP","52.7555555555555600000000","3","3","3","3","0","0","0","0","0","6.166666666666666"
"EMP101629","Wulan Indrawan","85","23","SMA","ISTJ","46.9487179487179500000000","4","4","4","2","0","0","0","0","0","3.083333333333333"
"EMP101630","Rendra Firmansyah","86","22","S1","ESTP","45.2051282051281900000000","3","3","4","3","0","0","0","0","0","2.833333333333333"
"EMP101631","Ari Halim Suharto","123","27","SMA","ENFJ","45.9999999999999900000000","2","3","4","3","0","0","0","0","0","6.083333333333333"
"EMP101632","Putri Ginting","113","22","S2","ISFJ","46.9888888888889000000000","4","3","3","3","0","0","0","0","0","6.166666666666666"
"EMP101633","Intan Saputra Rohman","95","33","S2","INTJ","47.6700854700854700000000","3","5","4","4","0","0","0","0","0","2.25"
"EMP101634","Maya Hartanto","108","27","S2","ENTJ","46.9258064516129000000000","3","3","2","2","0","0","0","0","0","4.416666666666666"
"EMP101635","Rama Erlangga Ginting","80","25","D3","INFP","50.9999999999999900000000","3","3","3","3","0","0","0","0","0","5.333333333333333"
"EMP101636","Rizka Aji Putra","81","19","S1","ENTJ","50.476068376068390000","1","3","1","3","1","0","0","0","0","2.666666666666667"
"EMP101637","Joko Maulana","111","27","D3","ISTP","46.199999999999990000","3","3","3","3","0","0","1","0","0","4.5"
"EMP101638","Prasetyo Rachman Halim","82","21","SMA","ESFP","45.1529914529914500000000","3","6","5","3","0","0","0","0","0","4"
"EMP101639","Rani Dharma Sinaga","119","21","D3","ESTP","50.666666666666670000","1","1","1","2","1","1","0","0","0","5.416666666666666"
"EMP101640","Rendra Zulfikar","126","29","SMA","INTP","56.600000000000000000","2","3","2","3","0","1","0","0","0","4.5"
"EMP101641","Wahyu Herlambang","111","27","S2","INTP","47.2429280397022400000000","3","4","2","3","0","0","0","0","0","3.8333333333333326"
"EMP101642","Rani Iqbal Tamba","86","32","D3","UNKNOWN","42.6623931623931500000000","4","4","4","5","0","0","0","0","0","2.333333333333333"
"EMP101643","Nurlita Santoso","111","27","S1","ISFJ","50.876923076923070000","3","3","3","3","0","0","1","0","0","3.5"
"EMP101644","Hadi Purnama","107","25","S1","INFJ","44.246153846153860000","4","2","2","3","0","0","1","0","0","2.75"
"EMP101645","Bella Tri Wibowo","90","13","D3","ESTJ","48.0243727598566300000000","3","3","3","4","0","0","0","0","0","4.75"
"EMP101646","Rizki Utama Permadi","91","24","S1","ISTJ","42.427598566308230000","1","2","1","1","0","1","0","0","0","4.416666666666666"
"EMP101647","Nugroho Erlangga Wijaya","120","26","D3","INTP","49.685470085470110000","3","2","3","1","1","0","0","0","0","3.166666666666667"
"EMP101648","Wulan Nabila Pratama","117","14","S2","INFJ","47.828480838158250000","4","5","5","5","0","0","0","1","0","4.25"
"EMP101649","Eko Ginting","108","28","SMA","INTP","47.276923076923060000","2","2","2","3","0","0","0","0","1","3.5"
"EMP101650","Adit Wibowo","108","27","S1","INFP","46.220595533498770000","5","4","4","3","0","0","1","0","0","4.25"
"EMP101651","Hana Siregar","108","27","S1","INFP","43.749379652605470000","3","3","3","3","1","0","0","0","0","1.6666666666666667"
"EMP101652","Ayu Fauziah","114","19","D3","INFP","50.577309070857460000","3","4","5","4","1","1","0","0","0","2.583333333333333"
"EMP101653","Kurnia Lestari Mahendra","108","27","S1","INFP","40.1315136476426900000000","1","1","2","1","0","0","0","0","0","0.9166666666666666"
"EMP101654","Bayu Pramudita Nugroho","108","40","S1","ISTJ","43.7642679900744400000000","3","3","3","3","0","0","0","0","0","2.833333333333333"
"EMP101655","Dimas Zulfikar","108","32","SMA","ENFP","52.002729528535990000","1","2","2","3","0","1","0","0","1","2.416666666666667"
"EMP101656","Vania Erlangga Ridwan","106","24","SMA","UNKNOWN","50.222222222222240000","3","3","2","4","0","1","0","0","0","5.25"
"EMP101657","Teguh Syahputra","124","20","D3","UNKNOWN","40.390598290598290000","1","2","2","1","0","0","1","0","0","0.5833333333333333"
"EMP101658","Yoga Halim Wijaya","108","28","S1","INFJ","51.200000000000000000","4","5","5","5","1","0","0","0","0","7.583333333333333"
"EMP101659","Iman Putra","82","17","S1","ISTP","43.2333333333333300000000","1","2","1","3","0","0","0","0","0","7"
"EMP101660","Rizka Yulianto","129","27","S1","INTJ","50.154838709677430000","3","3","3","2","0","0","0","0","1","5.333333333333333"
"EMP101661","Adit Yulianto","80","26","S1","ISTJ","41.3812792941825200000000","3","3","3","3","0","0","0","0","0","1.6666666666666667"
"EMP101662","Oktavia Rachman Wibowo","124","19","S1","ESTJ","47.754976564653970000","2","2","2","2","0","0","0","1","0","4.083333333333333"
"EMP101663","Ahmad Lukman","108","27","S1","ENTJ","54.461538461538470000","2","3","2","2","0","0","0","1","0","3.6666666666666665"
"EMP101664","Oka Dharma Pamungkas","91","32","S1","INFJ","47.474910394265250000","3","3","4","3","1","0","0","1","0","4.5"
"EMP101665","Satya Salsabila","96","23","D3","INFP","44.278439481665280000","3","3","2","3","0","0","1","0","0","4"
"EMP101666","Zahra Ganesha Hidayat","128","25","SMA","INTJ","48.9684587813620200000000","4","4","4","5","0","0","0","0","0","5.25"
"EMP101667","Dinda Qolbi Siregar","108","27","D3","UNKNOWN","38.000248138957822000","3","4","3","3","0","0","1","0","0","0.4166666666666666"
"EMP101668","Hana Situmorang","117","24","S1","ENFP","53.733333333333340000","4","3","2","3","1","0","0","0","0","5.166666666666666"
"EMP101669","Dimas Rahmawati","130","24","SMA","ISFP","50.617948717948730000","4","3","3","2","0","1","0","0","1","3.416666666666667"
"EMP101670","Mahendra Erlangga Lukman","92","19","SMA","ISFJ","47.7641025641025800000000","5","5","99","4","0","0","0","0","0","4"
"EMP101671","Fitri Ramadhan","126","17","S2","ESFJ","43.0678522194651300000000","1","1","2","1","0","0","0","0","0","3.9166666666666665"
"EMP101672","Iman Hasibuan","90","37","S1","UNKNOWN","53.600000000000000000","3","4","2","2","0","0","0","1","0","4.333333333333333"
"EMP101673","Bayu Salsabila","118","21","S1","ESTP","45.751282051282070000","4","3","4","4","0","0","1","0","0","3.416666666666667"
"EMP101674","Ahmad Lestari","111","27","D3","ISTJ","47.435483870967740000","3","3","3","3","0","1","0","0","0","6.5"
"EMP101675","Mahendra Indrawan","108","27","S2","ENTP","46.846650124069470000","4","4","3","4","0","0","1","0","0","3.583333333333333"
"EMP101676","Andi Pamungkas","125","23","S1","ENTJ","49.602426247587550000","5","4","4","5","0","0","0","1","0","1.6666666666666667"
"EMP101677","Sari Baskara Lestari","111","27","SMA","ESFJ","48.232258064516130000","2","3","3","3","0","0","0","0","1","7.416666666666665"
"EMP101678","Arif Indrawan","125","30","S1","ENFP","49.154838709677410000","4","5","4","4","0","0","0","0","1","2.166666666666667"
"EMP101679","Dinda Rohman","108","27","S1","UNKNOWN","54.199999999999990000","2","2","3","3","0","0","1","0","0","4.333333333333333"
"EMP101680","Zaki Santoso","111","27","S1","UNKNOWN","46.800000000000020000","5","5","5","5","1","0","0","0","0","2.166666666666667"
"EMP101681","Oktavia Fadillah Firmansyah","115","24","SMA","ENFJ","50.756410256410250000","4","3","3","3","0","0","0","1","0","4.083333333333333"
"EMP101682","Ayu Adi Putra","98","29","S2","INFJ","46.2767025089605800000000","3","2","3","4","0","0","0","0","0","6"
"EMP101683","Ahmad Firmansyah","82","22","D3","INTP","45.043203749655350000","6","5","5","5","0","0","1","0","0","2.25"
"EMP101684","Bella Utama Ramadhan","90","27","SMA","ENTP","48.0000000000000000000000","4","4","3","3","0","0","0","0","0","8.166666666666666"
"EMP101685","Zahra Saputra","108","28","S1","ESFP","50.503225806451600000","5","5","5","3","1","0","0","0","0","5.916666666666666"
"EMP101686","Prasetyo Suharto","132","38","SMA","ENFP","43.8258064516129000000000","5","5","5","5","0","0","0","0","0","4.666666666666666"
"EMP101687","Rizka Wijaya Gunawan","108","27","S2","ENTP","52.799999999999990000","4","5","5","5","1","0","0","0","0","5.666666666666666"
"EMP101688","Intan Santoso","121","19","S2","INFP","51.222222222222210000","2","4","4","3","0","1","0","0","0","5.583333333333333"
"EMP101689","Rendra Yudhistira Suharto","93","27","S1","INTP","50.031182795698910000","3","3","2","3","1","0","0","0","0","6.583333333333333"
"EMP101690","Utami Gunawan","95","24","D3","ENTP","48.771160738902680000","1","2","1","1","0","0","0","1","1","2.25"
"EMP101691","Nabila Siregar","108","28","S2","ISTJ","54.400000000000000000","4","3","3","3","1","0","0","0","0","4.583333333333333"
"EMP101692","Cahyo Aji Sinaga","92","32","SMA","INFP","44.9709125999448700000000","3","4","4","3","0","0","0","0","0","2.916666666666667"
"EMP101693","Hadi Kurniawan","140","33","SMA","ENTP","51.8000000000000100000000","4","3","3","3","0","0","0","0","0","4.916666666666666"
"EMP101694","Intan Kusuma Wijaya","104","25","D3","INTP","50.117948717948740000","3","3","3","2","0","0","1","0","0","3.416666666666667"
"EMP101695","Rama Nabila Ridwan","95","25","S2","ESFP","47.5752688172043100000000","5","5","5","5","0","0","0","0","0","5.416666666666666"
"EMP101696","Budi Lestari","110","22","S1","ENFP","47.6807003032809500000000","3","2","4","3","0","0","0","0","0","3.583333333333333"
"EMP101697","Nadia Pamungkas","97","38","S1","ENTP","46.4985663082437200000000","4","4","5","3","0","0","0","0","0","4.333333333333333"
"EMP101698","Adit Yudhistira Pratama","108","28","D3","INTJ","56.200000000000000000","1","1","1","2","1","1","0","0","1","4.666666666666666"
"EMP101699","Zaki Baskara Rahmawati","80","27","S1","ENFJ","48.582905982905970000","4","4","2","3","1","0","0","0","0","2.833333333333333"
"EMP101700","Nabila Indrawan","108","41","SMA","ESTP","50.8000000000000000000000","3","2","1","1","0","0","0","0","0","8.416666666666666"
"EMP101701","Mahendra Saputra Herlambang","125","27","S2","ENTP","54.800000000000010000","3","3","3","0","0","1","0","1","0","11.083333333333332"
"EMP101702","Fitri Mahardika Gunawan","108","34","S1","INFP","40.5908188585608100000000","3","3","3","4","0","0","0","0","0","1.9166666666666667"
"EMP101703","Ayunda Hasibuan","112","22","D3","ISTJ","42.781196581196582000","3","3","4","3","0","1","1","0","0","0.0833333333333333"
"EMP101704","Novi Ramadhan","103","27","D3","UNKNOWN","42.891452991453010000","3","3","3","3","0","0","0","1","0","1.4166666666666667"
"EMP101705","Lestari Purnama","83","13","D3","INFP","42.7999999999999800000000","4","4","3","3","0","0","0","0","0","5.333333333333333"
"EMP101706","Lestari Utama Santoso","108","27","S1","ESTP","55.800000000000000000","5","5","5","5","0","0","1","0","0","4.666666666666666"
"EMP101707","Hana Maulida","136","32","S2","INFJ","52.300000000000000000","4","4","3","4","0","0","0","1","0","4.583333333333333"
"EMP101708","Rani Anugrah Maulana","106","32","D3","INFP","46.842735042735030000","4","4","3","5","0","1","0","0","0","0.5"
"EMP101709","Dinda Ginting","140","33","D3","INTJ","47.8076923076923000000000","3","2","3","2","0","0","0","0","0","2.083333333333333"
"EMP101710","Arif Anggara","99","25","SMA","ENFJ","55.055555555555540000","3","3","2","2","0","0","1","0","0","10.666666666666666"
"EMP101711","Lestari Saputra Gunawan","104","30","SMA","UNKNOWN","50.882244279018460000","4","4","3","5","0","0","0","0","1","4.25"
"EMP101712","Luthfi Nugroho","138","25","S2","INFP","50.451833471188320000","5","5","5","5","0","0","1","1","0","3.5"
"EMP101713","Nabila Yudhistira Kusuma","94","30","SMA","UNKNOWN","46.4448028673835200000000","4","3","3","3","0","0","0","0","0","5.75"
"EMP101714","Bella Setiawan","120","23","S1","INFP","55.111111111111110000","3","3","2","4","1","0","0","0","1","4.333333333333333"
"EMP101715","Ayunda Rahmawati","108","27","S2","ENFJ","52.5129032258064600000000","3","3","3","3","0","0","0","0","0","5.083333333333333"
"EMP101716","Kartika Handayani","137","17","S1","ISTJ","54.506810035842280000","2","2","2","3","0","1","0","0","1","10.5"
"EMP101717","Fitri Zulfikar","139","32","S2","ESFP","43.1007444168734400000000","3","3","3","3","0","0","0","0","0","2.333333333333333"
"EMP101718","Intan Kurniawan","91","25","S1","ENFP","42.695726495726510000","5","5","5","4","0","0","0","0","1","2.333333333333333"
"EMP101719","Hadi Yudhistira Yulianto","108","32","SMA","ENTJ","47.900000000000000000","1","2","1","1","1","0","0","0","0","5.083333333333333"
"EMP101720","Teguh Dharma Wijaya","117","16","S2","ESFP","51.486324786324780000","4","5","4","4","0","0","0","0","1","4"
"EMP101721","Julia Halim Suharto","113","20","D3","ISTJ","47.581665288116910000","1","2","1","2","0","1","1","0","0","2.916666666666667"
"EMP101722","Dian Indrawan","92","31","SMA","ESFJ","39.6830714088778600000000","3","3","3","2","0","0","0","0","0","3.8333333333333326"
"EMP101723","Satya Rohman","138","27","S1","INTP","50.699999999999990000","2","1","1","2","1","0","0","0","1","3.25"
"EMP101724","Dwi Tri Subekti","82","12","D3","ESTJ","35.5423214778053550000000","0","2","2","2","0","0","0","0","0","0.1666666666666666"
"EMP101725","Bayu Ganesha Ananda","103","30","SMA","INFJ","48.705596912048550000","2","4","3","4","1","0","0","0","0","2.416666666666667"
"EMP101726","Dimas Anggara","120","30","S1","ENFJ","50.5000000000000100000000","5","4","4","4","0","0","0","0","0","6.666666666666666"
"EMP101727","Rendra Kusuma Subekti","111","27","S1","ISFJ","44.7290322580645400000000","3","3","3","3","0","0","0","0","0","2.166666666666667"
"EMP101728","Hana Ganesha Pradana","111","20","D3","ISFJ","50.844444444444450000","1","2","1","1","0","0","1","0","0","4.666666666666666"
"EMP101729","Oktavia Wijaya","116","19","SMA","ISFP","42.7760683760683700000000","4","4","4","3","0","0","0","0","0","2.666666666666667"
"EMP101730","Indra Salsabila","115","27","SMA","ISFP","42.8141439205955600000000","3","3","3","3","0","0","0","0","0","3.166666666666667"
"EMP101731","Fajar Rohman","123","21","SMA","ISFP","51.166666666666660000","5","4","5","4","0","0","1","0","0","7.083333333333333"
"EMP101732","Oka Siregar","89","20","S2","UNKNOWN","52.378963330576250000","5","4","3","4","0","0","0","1","0","3.9166666666666665"
"EMP101733","Galih Yudhistira Situmorang","108","27","D3","ISTJ","45.023076923076940000","1","1","1","1","0","0","1","0","0","1.9166666666666667"
"EMP101734","Utami Adi Setiawan","101","25","D3","INTJ","49.4827956989247400000000","3","1","1","1","0","0","0","0","0","5.166666666666666"
"EMP101735","Citra Fadillah Saputra","108","28","D3","UNKNOWN","55.393548387096770000","3","2","1","2","0","1","1","0","0","5.5"
"EMP101736","Novi Lestari Pamungkas","108","29","D3","ESFJ","52.9064516129032300000000","5","3","4","5","0","0","0","0","0","6.083333333333333"
"EMP101737","Oktavia Halim Lestari","88","24","SMA","ENFJ","47.5529914529914600000000","3","4","4","4","0","0","0","0","0","4"
"EMP101738","Anisa Kusuma Hidayat","111","39","S2","ENTP","51.5999999999999900000000","3","3","3","3","0","0","0","0","0","5.083333333333333"
"EMP101739","Wulan Rahmawati","88","34","S2","INFJ","50.6888888888888900000000","4","3","4","4","0","0","0","0","0","5.083333333333333"
"EMP101740","Hadi Setiawan","128","28","SMA","ISTP","50.999999999999990000","5","5","3","4","1","0","0","0","0","4.666666666666666"
"EMP101741","Satya Indrawan","108","24","S1","ESTJ","50.3655913978494500000000","4","4","3","5","0","0","0","0","0","9.416666666666666"
"EMP101742","Arif Ridwan","132","10","D3","INTP","39.8914529914529900000000","3","3","4","3","0","0","0","0","0","3.583333333333333"
"EMP101743","Iman Setiawan","93","27","S1","INTP","40.8001654259718600000000","3","2","2","3","0","0","0","0","0","1"
"EMP101744","Putri Saputra Saputra","115","25","S2","ENFP","47.586324786324800000","1","3","2","2","0","0","0","1","0","4"
"EMP101745","Utami Pramudita Kurniawan","118","34","SMA","ESFP","51.0064516129032200000000","4","5","4","5","0","0","0","0","0","5.5"
"EMP101746","Rani Tri Kusuma","118","27","S1","ESTJ","53.042183622828810000","4","4","3","4","0","0","1","0","0","3.6666666666666665"
"EMP101747","Bayu Erlangga Permadi","108","33","D3","ISTJ","43.2999999999999900000000","3","3","2","3","0","0","0","0","0","3.25"
"EMP101748","Wulan Rohman","133","34","SMA","ENFJ","55.200000000000010000","4","4","4","5","0","0","0","1","0","4.833333333333333"
"EMP101749","Novi Adi Subekti","85","18","D3","ISTJ","46.585249517507570000","4","3","4","4","0","1","0","1","0","1.8333333333333333"
"EMP101750","Oktavia Ridwan","108","27","S2","ENFJ","50.780645161290330000","3","3","3","3","0","0","0","1","0","7.166666666666666"
"EMP101751","Ayu Salsabila","108","24","S1","ESFJ","46.634822167080230000","4","4","4","4","1","0","0","0","0","3.583333333333333"
"EMP101752","Julia Dharma Situmorang","132","34","SMA","ISFP","43.935483870967730000","2","3","3","2","0","0","0","0","1","6"
"EMP101753","Adi Tamba","108","27","D3","INFP","55.819354838709690000","3","3","3","3","0","0","1","0","0","9.666666666666666"
"EMP101754","Luthfi Mahendra","114","31","S2","ISFJ","50.1000000000000100000000","3","4","4","5","0","0","0","0","0","3.25"
"EMP101755","Rafa Utami","110","26","D3","ESFJ","42.0008547008547000000000","3","3","3","3","0","0","0","0","0","0.8333333333333333"
"EMP101756","Rendra Hasibuan","132","17","S1","ISTJ","54.408547008547010000","3","3","3","3","1","1","0","0","0","4"
"EMP101757","Rifqi Mahendra","89","20","SMA","ENTJ","44.2985663082437200000000","3","3","3","2","0","0","0","0","0","5.583333333333333"
"EMP101758","Indra Kusuma","106","28","SMA","INFJ","51.581196581196560000","3","3","2","3","0","1","0","0","0","3.333333333333333"
"EMP101759","Gita Mahardika Permadi","108","23","S1","ESTP","48.374634684312120000","3","2","2","2","0","0","0","0","1","2.666666666666667"
"EMP101760","Budi Putra","95","25","S2","ISFJ","47.1708023159636100000000","5","4","4","3","0","0","0","0","0","3.333333333333333"
"EMP101761","Yoga Hidayat","111","28","S2","ENTP","54.745161290322580000","5","5","5","5","0","1","0","0","0","4.75"
"EMP101762","Fajar Saputra","129","28","S2","INTJ","52.530769230769240000","4","3","3","3","0","1","0","0","0","2.916666666666667"
"EMP101763","Dewi Tri Halim","92","25","D3","ISFP","49.897187758478070000","3","3","2","3","0","1","0","0","0","3.583333333333333"
